Timestamp, TargetID, X_mm,Y_mm, IsConfirmedHuman
64902,1,322,290,433,0,1

64991,0,1060,1365,1728,0,1

64991,1,313,298,432,-16,1

65080,0,1060,1365,1728,0,1

65080,1,298,304,426,-24,1

65169,0,1060,1365,1728,0,1

65169,1,297,291,416,0,1

65258,0,1060,1365,1728,0,1

65258,1,280,295,407,0,1

65347,0,1060,1365,1728,0,1

65347,1,276,326,427,0,1

65436,0,1060,1365,1728,0,1

65436,1,272,337,433,0,1

65525,0,1060,1365,1728,0,1

65525,1,272,344,439,0,1

65614,0,1060,1365,1728,0,1

65614,1,272,349,442,0,1

65703,0,1060,1365,1728,0,1

65703,1,274,353,447,0,1

65792,0,1060,1365,1728,0,1

65792,1,290,333,442,0,1

65881,0,1060,1365,1728,0,1

65881,1,291,332,441,0,1

65970,0,1060,1365,1728,0,1

65970,1,291,327,438,0,1

66059,0,1060,1365,1728,0,1

66059,1,293,319,433,0,1

66148,0,1060,1365,1728,0,1

66148,1,280,315,421,0,1

66237,0,1060,1365,1728,0,1

66237,1,281,290,404,0,1

66326,0,1060,1365,1728,0,1

66326,1,259,292,390,-8,1

66415,0,1060,1365,1728,0,1

66415,1,269,287,393,0,1

66504,0,1060,1365,1728,0,1

66504,1,289,267,393,0,1

66593,0,1060,1365,1728,0,1

66593,1,305,265,404,0,1

66682,0,1060,1365,1728,0,1

66682,1,307,273,411,0,1

66771,0,1060,1365,1728,0,1

66771,1,306,286,419,0,1

66860,0,1060,1365,1728,0,1

66860,1,318,274,420,0,1

66949,0,1060,1365,1728,0,1

66949,1,322,256,411,-8,1

67038,0,1060,1365,1728,0,1

67038,1,346,262,434,0,1

67127,0,1060,1365,1728,0,1

67127,1,354,259,439,0,1

67216,0,1060,1365,1728,0,1

67216,1,377,281,470,0,1

67305,0,1060,1365,1728,0,1

67305,1,402,265,481,0,1

67394,0,1060,1365,1728,0,1

67394,1,423,244,488,-8,1

67483,0,1060,1365,1728,0,1

67483,1,427,260,500,-32,1

67572,0,1060,1365,1728,0,1

67572,1,380,263,462,-39,1

67661,0,1060,1365,1728,0,1

67661,1,329,262,421,-32,1

67750,0,1060,1365,1728,0,1

67750,1,285,257,384,-24,1

67839,0,1060,1365,1728,0,1

67839,1,252,250,355,-16,1

67928,0,1060,1365,1728,0,1

67928,1,229,240,332,-8,1

